Year,Quarter,MType,資料日期,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
2025,2,sii,2025-11-17,9918,欣天然,480182,-164623,1827,,317386,531608,848994
2025,2,sii,2025-11-17,9919,康那香,-72996,-231754,-199828,-49615,-554193,1630376,1076183
2025,2,sii,2025-11-17,9921,巨大,6218281,-1196732,-5439685,-929712,-1347848,13998819,12650971
2025,2,sii,2025-11-17,9924,福興,-143266,-32565,-600826,-106924,-883581,2582187,1698606
2025,2,sii,2025-11-17,9925,新保,614325,-399457,-277118,3886,-58364,3891045,3832681
2025,2,sii,2025-11-17,9926,新海,420292,-519058,2146,,-96620,770299,673679
2025,2,sii,2025-11-17,9927,泰銘,-152232,-126030,-35412,-75485,-389159,2447425,2058266
2025,2,sii,2025-11-17,9928,中視,-2141,-16509,-7940,,-26590,184474,157884
2025,2,sii,2025-11-17,9929,秋雨,40395,-32613,-83057,,-75275,308769,233494
2025,2,sii,2025-11-17,9930,中聯資源,1079121,-116983,-788734,-33880,139524,490442,629966
2025,2,sii,2025-11-17,9931,欣高,394706,-321473,-5269,,67964,317589,385553
2025,2,sii,2025-11-17,9933,中鼎,-1983165,5481155,1090385,,4588375,21116610,25704985
2025,2,sii,2025-11-17,9934,成霖,109360,-157834,-43925,-315170,-407569,3309690,2902121
2025,2,sii,2025-11-17,9935,慶豐富,337693,-397658,165198,-146266,-41033,621137,580104
2025,2,sii,2025-11-17,9937,全國,345434,-80909,-208114,,56411,537746,594157
2025,2,sii,2025-11-17,9938,百和,1311428,-1038590,-165869,-469853,-362884,3727681,3364797
2025,2,sii,2025-11-17,9939,宏全,1862465,-3725019,1339449,-364284,-887389,4847741,3960352
2025,2,sii,2025-11-17,9940,信義,-618106,407653,1456598,-471764,774381,4205337,4979718
2025,2,sii,2025-11-17,9941,裕融,9157596,-1755612,-5691016,-361185,1349783,6078436,7428219
2025,2,sii,2025-11-17,9942,茂順,423638,-320756,-7042,-84576,11264,433850,445114
2025,2,sii,2025-11-17,9943,好樂迪,250926,91515,-128913,0,213528,361041,574569
2025,2,sii,2025-11-17,9944,新麗,101247,-101505,-256013,-241390,-497661,2319329,1821668
2025,2,sii,2025-11-17,9945,潤泰新,483071,-188520,-220189,-112026,-37664,5923952,5886288
2025,2,sii,2025-11-17,9946,三發地產,-1298017,-114413,1300317,,-112113,2151518,2039405
2025,2,sii,2025-11-17,9955,佳龍,-76184,57349,13947,-2440,-7328,108812,101484
2025,2,sii,2025-11-17,9958,世紀鋼,5243598,-1261288,-1486575,5142,2500877,6574329,9075206
2025,3,otc,2025-11-17,1240,茂生農經,158439,13570,-186072,,-14063,70934,56871
2025,3,otc,2025-11-17,1259,安心,584129,-543272,-435471,-590,-395204,750414,355210
2025,3,otc,2025-11-17,1264,德麥,615156,-234026,-437060,-30329,-86259,794621,708362
2025,3,otc,2025-11-17,1268,漢來美食,629136,-396333,-180314,,52489,1018259,1070748
2025,3,otc,2025-11-17,1294,漢田生技,102501,-102029,-166453,-188,-166169,382423,216254
2025,3,otc,2025-11-17,1295,生合,80812,-647639,404912,-5144,-167059,469387,302328
2025,3,otc,2025-11-17,1336,台翰,170930,-147671,126757,-21056,128960,319733,448693
2025,3,otc,2025-11-17,1565,精華,202955,-148218,-589936,-446,-535645,2376201,1840556
2025,3,otc,2025-11-17,1569,濱川,-354531,-232026,432749,-24459,-178267,867338,689071
2025,3,otc,2025-11-17,1570,力肯,-8612,29251,-72138,-162,-51661,134410,82749
2025,3,otc,2025-11-17,1580,新麥,430674,-122818,-585976,-67250,-345370,1223143,877773
2025,3,otc,2025-11-17,1584,精剛,701115,-375705,-329536,,-4126,408080,403954
2025,3,otc,2025-11-17,1586,和勤,178166,-31345,-128868,-20037,-2084,449309,447225
2025,3,otc,2025-11-17,1591,駿吉-KY,-99873,-20839,83822,-1346,-38236,152845,114609
2025,3,otc,2025-11-17,1593,祺驊,88816,-73836,-40021,-19935,-44976,313124,268148
2025,3,otc,2025-11-17,1595,川寶,-105533,163462,-80691,-7185,-29947,1121857,1091910
2025,3,otc,2025-11-17,1599,宏佳騰,-155590,-89484,7828,38752,-198494,601326,402832
2025,3,otc,2025-11-17,1742,台蠟,481444,-27646,-305355,-13989,134454,106772,241226
2025,3,otc,2025-11-17,1777,生泰,303442,-37141,-238664,,27637,656797,684434
2025,3,otc,2025-11-17,1781,合世,-17941,43901,-21697,-8046,-3783,227022,223239
2025,3,otc,2025-11-17,1784,訊聯,119579,17845,-109616,-169,27639,242792,270431
2025,3,otc,2025-11-17,1785,光洋科,-591201,1094999,865207,-132227,1236778,1731756,2968534
2025,3,otc,2025-11-17,1788,杏昌,232330,-61921,-172873,-5268,-7732,414865,407133
2025,3,otc,2025-11-17,1796,金穎生技,75986,-13236,91064,-809,153005,122450,275455
2025,3,otc,2025-11-17,1799,易威,92839,-17227,-160815,-9720,-94923,325665,230742
2025,3,otc,2025-11-17,1813,寶利徠,49278,-6471,21428,10346,74581,85482,160063
2025,3,otc,2025-11-17,1815,富喬,412100,-1531344,997272,-62647,-184619,1318310,1133691
2025,3,otc,2025-11-17,2035,唐榮公司,34354,-173492,51856,,-87282,114169,26887
2025,3,otc,2025-11-17,2061,風青,-43662,27386,10805,-18219,-23690,91154,67464
2025,3,otc,2025-11-17,2063,世鎧,78373,-270187,-169502,-1907,-363223,603009,239786
2025,3,otc,2025-11-17,2064,晉椿,-121538,-20616,99219,-4285,-47220,368781,321561
2025,3,otc,2025-11-17,2065,世豐,148578,-688363,474175,34234,-31376,387299,355923
2025,3,otc,2025-11-17,2066,世德,-3059,36599,-70142,-3582,-40184,897246,857062
2025,3,otc,2025-11-17,2067,嘉鋼,-106,-14145,18318,10554,14621,89229,103850
2025,3,otc,2025-11-17,2070,精湛,73917,-56496,195013,-4117,208317,186106,394423
2025,3,otc,2025-11-17,2073,雄順,54742,-46457,-15004,,-6719,49687,42968
2025,3,otc,2025-11-17,2221,大甲,113590,-28575,-16641,-1117,67257,283329,350586
2025,3,otc,2025-11-17,2230,泰茂,-18849,-70974,168895,-80356,-1284,523969,522685
2025,3,otc,2025-11-17,2235,謚源,66092,44523,-117094,,-6479,106807,100328
2025,3,otc,2025-11-17,2596,綠意,405800,15000,-495300,,-74500,342746,268246
2025,3,otc,2025-11-17,2640,大車隊,435569,7615,-155576,,287608,883246,1170854
2025,3,otc,2025-11-17,2641,正德,1033963,-3088228,2718730,-4735,659730,475521,1135251
2025,3,otc,2025-11-17,2643,捷迅,-31088,347495,-163510,-26747,126150,441961,568111
2025,3,otc,2025-11-17,2718,全心投控,2132942,-1990235,-175941,,-33234,3643342,3610108
2025,3,otc,2025-11-17,2719,燦星旅,-18634,7634,-7603,,-18603,161509,142906
2025,3,otc,2025-11-17,2724,藝舍-KY,-155209,-61006,-23513,0,-239728,324040,84312
2025,3,otc,2025-11-17,2726,雅茗-KY,15863,-46666,-21337,4769,-47371,151261,103890
2025,3,otc,2025-11-17,2729,瓦城,663233,-390394,-152037,-16056,104746,271994,376740
2025,3,otc,2025-11-17,2732,六角,342802,-388501,-96133,-10475,-152307,1176629,1024322
2025,3,otc,2025-11-17,2734,易飛網,100814,-35761,-159820,0,-94767,479985,385218
2025,3,otc,2025-11-17,2736,富野,-28666,-68415,177882,-115,80686,208546,289232
2025,3,otc,2025-11-17,2740,天蔥,43184,-2032,17356,,58508,13202,71710
2025,3,otc,2025-11-17,2743,山富,77868,-68771,90566,,99663,1060311,1159974
2025,3,otc,2025-11-17,2745,五福,230083,-5761,-14318,,210004,699256,909260
2025,3,otc,2025-11-17,2751,王座,223652,-180792,-150303,-184,-107627,386713,279086
2025,3,otc,2025-11-17,2752,豆府,515715,88211,-524698,-366,78862,376144,455006
2025,3,otc,2025-11-17,2754,亞洲藏壽司,682446,-148470,-293069,-3062,237845,396905,634750
2025,3,otc,2025-11-17,2755,揚秦,235432,-86902,-151214,-3477,-6161,632292,626131
2025,3,otc,2025-11-17,2756,聯發國際,118930,88612,-29235,613,178920,190608,369528
2025,3,otc,2025-11-17,2916,滿心,231056,-121709,-183528,,-74181,267667,193486
2025,3,otc,2025-11-17,2924,宏太-KY,-137425,-59179,13064,-1687,-185227,397340,212113
2025,3,otc,2025-11-17,2926,誠品生活,1101340,-321841,-926320,-41931,-188752,1480077,1291325
2025,3,otc,2025-11-17,2937,集雅社,-181241,-63036,234746,,-9531,314384,304853
2025,3,otc,2025-11-17,2941,米斯特,104617,-29554,-88776,,-13713,132739,119026
2025,3,otc,2025-11-17,2947,振宇五金,193488,-33461,-165250,,-5223,266661,261438
2025,3,otc,2025-11-17,2948,寶陞,226109,14643,-142391,-86738,11623,102431,114054
2025,3,otc,2025-11-17,2949,欣新網,-143241,3670,101803,-1262,-39030,384357,345327
2025,3,otc,2025-11-17,3064,泰偉,-17510,26323,-6998,-451,1364,45395,46759
2025,3,otc,2025-11-17,3066,李洲,-18536,12234,-18470,-7996,-32768,109084,76316
2025,3,otc,2025-11-17,3067,全域,-20206,-40153,28121,189,-32049,95586,63537
2025,3,otc,2025-11-17,3071,協禧,313564,-27631,-232819,-114664,-61550,1550281,1488731
2025,3,otc,2025-11-17,3073,天方能源,6778,-420888,480181,-1187,64884,102774,167658
2025,3,otc,2025-11-17,3078,僑威,1488235,-820397,-709,-244682,422447,3450712,3873159
2025,3,otc,2025-11-17,3081,聯亞,506163,-441810,-51352,1315,14316,529126,543442
2025,3,otc,2025-11-17,3083,網龍,16450,-49605,-13270,-20804,-67229,332426,265197
2025,3,otc,2025-11-17,3085,新零售,-16980,-351990,-4973,,-373943,415084,41141
2025,3,otc,2025-11-17,3086,華義,-2286,42481,-3663,-18,36514,142689,179203
2025,3,otc,2025-11-17,3088,艾訊,313977,-87108,-446727,-37921,-257779,1745946,1488167
2025,3,otc,2025-11-17,3093,港建*,236130,-18878,-157876,-10614,48762,746093,794855
2025,3,otc,2025-11-17,3095,及成,20671,-21535,35849,3627,38612,115179,153791
2025,3,otc,2025-11-17,3105,穩懋,3518656,5184521,-8136851,-148426,417900,5419305,5837205
2025,3,otc,2025-11-17,3114,好德,-124048,91948,-45407,-45065,-122572,900014,777442
2025,3,otc,2025-11-17,3115,富榮綱,14896,-979,237431,-1123,250225,166727,416952
2025,3,otc,2025-11-17,3118,進階,26173,-30264,-61933,,-66024,252782,186758
2025,3,otc,2025-11-17,3122,笙泉,-34597,2690,-880,-1036,-33823,96326,62503
2025,3,otc,2025-11-17,3128,昇銳,10259,-214235,347408,-5228,138204,110142,248346
2025,3,otc,2025-11-17,3131,弘塑,728524,71050,815357,-5045,1609886,2985012,4594898
2025,3,otc,2025-11-17,3141,晶宏,114530,-591901,-8497,-4243,-490111,1331043,840932
2025,3,otc,2025-11-17,3147,大綜,491088,127332,-533324,-19689,65407,95152,160559
2025,3,otc,2025-11-17,3152,璟德,454871,-164004,-385801,,-94934,161084,66150
2025,3,otc,2025-11-17,3158,嘉實,163576,-172207,-160254,-411,-169296,232611,63315
2025,3,otc,2025-11-17,3162,精確,747151,-983610,212368,33769,9678,481446,491124
2025,3,otc,2025-11-17,3163,波若威,17640,-106276,-264567,-25105,-378308,954759,576451
2025,3,otc,2025-11-17,3169,亞信,211050,-33255,-190178,-12517,-24900,1364814,1339914
2025,3,otc,2025-11-17,3171,炎洲流通,63820,-67284,-1690,4280,-874,241972,241098
2025,3,otc,2025-11-17,3176,基亞,-95648,-338973,-58304,-3012,-495937,1387713,891776
2025,3,otc,2025-11-17,3178,公準,69520,-72564,43719,-962,39713,231574,271287
2025,3,otc,2025-11-17,3188,鑫龍騰,-357075,-93,711759,,354591,448215,802806
2025,3,otc,2025-11-17,3191,雲嘉南,-89801,46998,-10946,130,-53619,105756,52137
2025,3,otc,2025-11-17,3205,佰研,-14780,-566977,663163,-1609,79797,83793,163590
2025,3,otc,2025-11-17,3206,志豐,223371,-188112,-221519,-39431,-225691,1137475,911784
2025,3,otc,2025-11-17,3207,耀勝,-118829,971565,95337,-15642,932431,574953,1507384
2025,3,otc,2025-11-17,3211,順達,679150,688518,-1687067,-592216,-911615,2538544,1626929
2025,3,otc,2025-11-17,3213,茂訊,383623,842690,-385539,-110,840664,533521,1374185
2025,3,otc,2025-11-17,3217,優群,745835,-176713,-798238,-40888,-270004,1692681,1422677
2025,3,otc,2025-11-17,3218,大學光,1145359,-358304,-637488,-18033,131534,506854,638388
2025,3,otc,2025-11-17,3219,倚強科,35953,-35592,14233,-75673,-61079,904949,843870
2025,3,otc,2025-11-17,3221,台嘉碩,-56969,-72925,35748,-7311,-101457,672983,571526
2025,3,otc,2025-11-17,3224,三顧,-175501,-283555,162934,-34588,-330710,1618500,1287790
